genus	FMT102	FMT103	FMT104	FMT105	FMT106	FMT107	FMT108	FMT109	FMT110	FMT111	FMT112	FMT113	FMT114	FMT115	FMT116	FMT117	FMT118	FMT119	FMT120	FMT121	FMT122	FMT123	FMT124	FMT125	FMT126	FMT127	FMT128	FMT129	FMT130	FMT131	FMT132	FMT133	FMT134	FMT135	FMT136	FMT137	FMT138	FMT139	FMT141	FMT142	FMT143	FMT144	FMT145	FMT146	FMT147	FMT148	FMT149	FMT150	FMT151	FMT152	FMT153	FMT154	FMT155	FMT156	FMT157	FMT158	FMT159	FMT161	FMT163	FMT164	FMT165	FMT166	FMT167	FMT168	FMT169	FMT170	FMT171	FMT172	FMT173	FMT174	FMT175	FMT177	FMT178	FMT180	FMT181	FMT182	FMT183	FMT184	FMT185	FMT186	FMT188	FMT189	FMT190	FMT191	FMT192	FMT193	FMT194	FMT195	FMT196	FMT201
Niameybacter	0.0	0.0	0.0	1.11499045557723e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.77516045949767e-08	0.0	0.0	0.0	0.0	4.47835569843404e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Odoribacter	0.0	0.0	0.0	0.0	7.541812613095659e-07	0.0	0.0	3.21286488467106e-07	2.71704749871778e-07	3.64203912895105e-07	4.23822956937755e-07	0.0	1.7334622689828302e-07	3.57901889663217e-08	1.20975272101966e-07	1.9973470744770004e-07	2.81223310091523e-08	0.0	0.0	0.0	0.0	1.3214713471945698e-07	0.0	0.0	7.74963658440635e-09	4.54164223673371e-08	4.17894445232031e-07	1.25454665506468e-07	0.0	3.7186958625971e-07	4.5768799288390597e-07	2.3510645897544604e-07	0.0	0.0	0.0	0.0	0.0	0.0	2.81604672526458e-07	2.7051054000918103e-08	6.935894269057199e-08	0.0	7.633833273208821e-07	4.5697501701290903e-07	3.71894309467822e-07	0.0	3.78103324702011e-07	2.97072877949085e-07	4.804772412094521e-07	4.41666425172118e-07	2.85618389017619e-07	4.2104928621119204e-08	0.0	4.3090894572596004e-08	3.04264924639919e-08	2.61120173778611e-07	3.27200876520477e-07	9.351410953098821e-08	8.007549041802691e-07	0.0	2.6565986712062004e-07	1.5638859262451e-07	1.32249498279323e-07	0.0	0.0	0.0	5.51840522785104e-07	3.15410747114337e-08	1.0877719410296499e-07	2.72824470664333e-07	1.2667661310216302e-07	3.2701796297816703e-07	7.02236058413935e-08	0.0	0.0	0.0	0.0	3.4276254937670304e-07	5.64626205846188e-07	8.59324325444615e-08	2.74221711738456e-07	1.1603604982052901e-07	6.182221087836895e-07	4.28828324692544e-07	9.451976736701559e-07	1.8042694412727301e-07	7.958862475593021e-07	3.9570464508947203e-07	2.6064130570897796e-07	7.142432039046186e-07
Olsenella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.40251829142139e-06	5.00493193658547e-06	7.10233502346004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.67816439964566e-07	0.0	0.0	0.0	0.0	0.0	2.04821153801094e-07	8.015237381658639e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7515054233731596e-06	2.3011778865695802e-06	1.94834069703072e-06	1.50638902420024e-06	1.19758537122251e-06	3.75642598064861e-07	4.6692184383406e-07	0.0	5.86401057582391e-07	1.18258138134806e-06	8.43615436488442e-07	1.61542043630554e-06	2.60636023564851e-06	1.41787274308172e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oscillibacter	0.0	0.0	0.0	0.0	5.824183192670273e-06	0.0	0.0	1.843953292819089e-06	2.7802534097863497e-07	3.369865680291611e-07	2.5380064251119375e-06	2.0034110061724998e-07	1.8984285508262132e-06	6.535600487218817e-07	1.0174060484857299e-06	6.499508033368074e-07	3.36489089054003e-07	0.0	0.0	0.0	0.0	1.71305328879261e-07	4.78452201612878e-07	2.4728312975963283e-06	8.270857707477547e-06	1.055826529642216e-05	1.3276618273740401e-05	3.8660501084034596e-06	2.68881708287573e-06	1.4099109295328103e-05	2.12456564541722e-07	5.608613875197828e-07	1.23519965807507e-06	1.74639998818856e-07	0.0	0.0	0.0	0.0	1.2813686583265203e-05	4.11590786023227e-06	3.1174939319000016e-06	8.294013469759098e-06	6.677383769890405e-06	1.0706378422779996e-06	1.251911335825937e-06	0.0	6.246260800962637e-07	1.0835312783983984e-06	8.767152707222384e-07	3.2052071850532703e-06	2.1366199101673212e-06	1.62485666019655e-07	0.0	1.5230383506590488e-05	1.3761619876336634e-05	1.6019311935574153e-05	1.3739276576889571e-05	1.1022586467729615e-06	6.183429448021507e-06	0.0	1.2969919899866169e-06	1.981987694144888e-06	3.1707643364145053e-06	5.800037423508159e-06	1.1197468214145016e-05	9.328402148588448e-06	9.801198223865434e-06	3.339213233730098e-06	1.524335554562329e-06	7.53037363527562e-06	1.1650145743170338e-06	3.382550705772535e-06	2.7944007005003698e-06	2.05185034576534e-06	2.33018758115631e-06	1.43350095101463e-06	2.9905671141798e-07	6.475104203349015e-06	5.602777384947754e-06	4.12334030957581e-06	4.949540385283441e-06	6.857671037744035e-06	6.9198368704314535e-06	8.1320644141093e-06	6.781977658093462e-06	3.7060027497716795e-06	2.012693103561084e-06	6.939035534245242e-06	1.2522543804842995e-05	7.674085284643725e-06
Parabacteroides	4.71493099106663e-08	0.0	0.0	0.0	9.681541376804587e-07	0.0	0.0	2.8741672724497696e-07	9.7103115203427e-07	1.0789888062098471e-06	6.39370049975711e-07	5.63935079730825e-07	1.9028891667177472e-06	4.58732394139828e-07	3.25233060541531e-07	1.321826185946026e-06	4.85129183036762e-07	0.0	0.0	0.0	0.0	3.72088497719234e-06	1.49976720614461e-07	1.19898023367106e-07	2.109202056484884e-07	4.770248483338403e-07	2.1067463357450956e-06	5.520573015921291e-07	6.66523599317573e-08	4.340702064057514e-07	1.75405820280998e-06	2.55802280125016e-06	5.440444470833994e-07	4.3377371074463996e-07	0.0	0.0	0.0	0.0	2.1592738721876e-06	1.63430660206514e-07	2.060531405009709e-07	0.0	8.11910081464877e-07	6.30150498856375e-07	4.99581490500393e-07	0.0	6.45478469342496e-07	5.79012054113734e-07	4.0755610692709e-07	4.18583110059113e-06	1.9340389758929037e-06	1.046178343587267e-06	8.62286171415727e-06	6.500357956565116e-07	6.960253287993312e-07	5.38440655793595e-07	1.2326375718123652e-06	2.0869205801033084e-07	1.8169733794797656e-06	0.0	7.382406863764171e-07	1.0732613510316397e-06	6.25666014893877e-07	3.11605081666656e-06	1.05794605179227e-06	2.78784815153849e-06	1.80631877766176e-06	2.82759370737063e-07	3.7672042833955096e-07	6.51926172649577e-07	6.310404250463276e-07	2.059966241794808e-06	1.107851323905936e-06	5.48091010419657e-06	4.17966048759317e-06	2.4578160400867194e-06	3.3084548310542797e-07	6.496912772657828e-07	6.616256932363298e-07	1.2488188473036201e-06	1.130264498790747e-06	6.908498479281552e-07	4.521097502546263e-07	6.557479992826399e-07	8.6143352239453e-07	2.2735096475963708e-06	7.07963328729138e-07	2.007428050819541e-06	1.2221856736014698e-06	5.188795949533443e-07
Paraprevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.918140082697479e-07	1.20278511149545e-06	1.1136738688887899e-06	1.03099934883384e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.925927440978359e-07	0.0	0.0	7.72456540716672e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.54353165283212e-07	1.65325794518543e-07	1.48913666792888e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.26657288686673e-06	4.84455428320256e-07	1.05865084173583e-06	0.0	1.2633645426493402e-07	2.90532637138381e-07	3.9349084512228705e-07	4.0332786209954e-07	0.0	0.0	0.0	0.0	0.0	0.0	2.2664140718899303e-07	1.08841811301164e-06	1.48139396235604e-07	2.01612451854822e-06	8.282479487513571e-08	9.564428631888551e-08	2.42023111763696e-07	1.8025370971714603e-07	0.0	0.0	3.32653129886111e-07	7.08938373236106e-07	1.4896460128014902e-07	0.0	0.0	1.13834522445034e-06	0.0	0.0	0.0	5.72124166050188e-07	0.0	1.3059416433816002e-06	0.0	0.0	0.0	0.0	6.87501118753588e-07
Parasutterella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2415116029557e-07	0.0	3.8039917787631104e-07	4.26751888895356e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1504101347246303e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.09942854778767e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03770360261522e-07	0.0	0.0	0.0	6.414824744348099e-07	0.0	0.0	0.0	0.0	0.0	8.37623757108878e-07	0.0	0.0	0.0	8.01783620270722e-08	0.0	0.0
Parvimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0237669185810901e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.10883698579559e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Peptoniphilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7478967747945794e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.452974062697805e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Peptostreptococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.64649426632826e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phascolarctobacterium	0.0	0.0	0.0	0.0	2.48918255699832e-06	8.47144011889695e-06	1.6360170861221202e-06	1.91693607687387e-06	1.9146172027330102e-06	1.24360591819463e-06	1.68385899259886e-06	0.0	1.11349094018613e-06	3.6176355437390004e-07	6.24099246956308e-07	1.64948153753279e-06	1.16158540517426e-06	0.0	0.0	0.0	0.0	6.246764598153103e-07	0.0	4.7098962940987796e-07	5.42966375313369e-07	2.25878434700778e-07	6.79150096524075e-06	2.9292664910837303e-07	2.51277457537976e-06	3.21771236925083e-06	0.0	3.9996969724849e-06	2.2875705118495603e-06	0.0	0.0	0.0	0.0	0.0	3.5852084651317497e-06	5.43014513341013e-07	9.532919144192751e-07	0.0	0.0	0.0	0.0	4.05855230761173e-06	8.102264043067951e-07	1.00820099455633e-06	2.32820633838195e-07	0.0	1.7540349379451901e-06	6.43022838250472e-08	0.0	2.65904856882771e-06	2.073085403656122e-06	3.1769869702998084e-06	1.7707045795175478e-06	3.12484772704449e-06	2.74267669973685e-06	0.0	4.17783416491349e-06	1.96310716186947e-06	1.9640974061200403e-06	7.314796365208809e-07	7.792424768714929e-07	6.000328772442629e-07	1.3060854859830201e-06	1.63220335724798e-06	6.49042426942792e-07	5.45083847594275e-06	2.24610341341848e-06	1.28082385259109e-06	3.9536614898021604e-07	0.0	0.0	0.0	0.0	1.8274230790506e-06	6.19976297790848e-07	2.25688447172157e-07	6.882982525755071e-06	5.55697091935196e-06	6.33023631961036e-07	1.9328199699638e-06	5.97295333273759e-07	4.24376597203859e-07	0.0	4.84199709460854e-06	4.36404046494723e-06	7.838521122145691e-07
Phocea	0.0	0.0	0.0	0.0	5.0748445380585196e-08	0.0	2.48580671590854e-07	5.9155123340739595e-08	0.0	4.7411300212466604e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.57592725520722e-08	4.36781797788616e-08	5.30305977136147e-08	0.0	0.0	0.0	0.0	0.0	0.0	4.7159124865543495e-08	5.7604774526216306e-08	2.16869690174097e-08	4.87040025666367e-08	0.0	4.50381186608737e-08	0.0	5.80692302025142e-08	8.84964397295035e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0532525077666797e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Porphyromonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.20084360823939e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.14950138631873e-06	2.0637174309796697e-07	6.10119916135293e-08	1.3065299879494501e-05	2.31543769755788e-05	0.0	0.0	0.0	0.0	1.1279049487781522e-06	8.81056186482682e-08	0.00012365092926826013	8.952198029874562e-05	3.808884284078815e-05	9.155201299876229e-06	5.67248597859973e-06	4.858507946633985e-07	4.204079581369997e-06	0.0	5.85106952552922e-05	8.863177368085241e-07	0.00014436232135279004	4.43077894712968e-08	5.23358471086038e-08	1.302842429954133e-07	1.4821855522780998e-06	5.956895588063077e-05	9.145342941873924e-07	4.356838310732214e-06	0.0	0.0	0.0	0.0	0.0	1.3615441785585302e-07	8.75140412567922e-08	8.1120526747788e-08	0.0	2.0356663810667898e-05	4.25755852214435e-05	8.41841228983495e-08	2.57108895914469e-05	3.47036100952154e-05	1.93636688435497e-05	1.2729571255560406e-05	2.9593555032589397e-05	2.5944393360399e-05	1.97845988879642e-07	4.024677092889276e-05	5.00552395942468e-06	4.2034743920607e-06	5.66233511429615e-06	9.339924240869796e-06	6.59220841878383e-06	4.7303029671621845e-06	2.913364089308943e-06	7.497769432916991e-07	2.9144478341727547e-05	8.562505882023592e-06	6.94040847607148e-06	1.4613472596477499e-07	4.956320903782847e-05	5.075121274410573e-05	7.25979241618416e-05	0.00012526520488684485	6.93579188926633e-08	5.764265264394247e-06	9.887909367459862e-06	3.84847048684574e-05	1.05248343631274e-05	7.686793069141023e-06	0.0	6.04587253844651e-06	1.1359795928944466e-05	0.0	5.0908739885191296e-05	2.06803004774772e-05	6.13279525763328e-06
Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.04458485712383e-05	1.0524234125876199e-05	3.7887362776024696e-06	1.1671402447221501e-06	9.786954496312289e-08	1.70598963571534e-07	2.49824926279161e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Proteus	0.0	0.0	0.0	0.0	0.0	2.62241287986533e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudoflavonifractor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0451456153525896e-07	6.614697699273721e-07	0.0	8.075323398202049e-08	0.0	0.0	0.0	0.0	6.34849013443307e-08	0.0	0.0	0.0	0.0	0.0	0.0	5.18350472884696e-08	0.0	0.0	1.01204990323709e-08	0.0	0.0	1.73702470309804e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.15008289754766e-08	0.0	0.0	0.0	0.0	0.0	8.2612195744725e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.392795623037361e-08	2.2074465199225096e-08	8.586437863898789e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.14498754835867e-07	0.0	0.0	0.0
Raoultella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.90647652839538e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Romboutsia	0.0	0.0	1.6088992020674802e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.28969406645598e-07	0.0	3.5219571378356705e-07	4.3842341870377997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.21482207995433e-07	0.0	7.548719568273391e-07	8.87781945760696e-07	1.18312480204315e-06	2.9585757521683196e-07	0.0	0.0	0.0	1.20380751070599e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.83335648017116e-08	0.0	3.02319872530044e-07	0.0	0.0	0.0	0.0	8.401238103307721e-07	0.0	0.0	0.0	3.3576609987332303e-07	1.7423084813450801e-06	8.30666498779191e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.120200042622789e-07	1.34665874463284e-06	1.741106656523e-06	0.0	0.0	0.0	0.0	3.34279328036048e-07	1.07071961029572e-06	5.000749835410621e-07	7.598504418659719e-08	2.0640274790426898e-07	4.54972937477069e-07	5.95450500475322e-07	1.18548524868153e-06	1.8704858392605802e-07	0.0	1.62440743820711e-07	6.24305299775967e-07	3.05844514636745e-07	3.2767451871775497e-07	4.7678115043206394e-07	1.91255830993728e-07
Roseburia	1.88622105235302e-06	4.0461437115450103e-07	5.0511084425499293e-08	0.0	1.5814390525122057e-06	0.0	2.1470862777286e-05	2.3828464795038618e-05	8.90968395985005e-06	1.2163324564202932e-05	1.2052430198827497e-05	1.5056119230831498e-06	1.478509564174706e-06	8.48777452769123e-08	8.56002323466541e-08	1.002011610486077e-05	5.673063321581982e-07	5.40896564894339e-07	7.103255896805466e-06	9.26284608107806e-07	2.6397232204052102e-06	0.0	0.0	1.0426104966620726e-05	3.0271527992375822e-05	2.0732108344645542e-05	9.250347666109285e-06	3.337284752396081e-06	4.0297233870800226e-06	6.0614411782448935e-06	3.6829832641290267e-07	2.3144576313716655e-06	2.00024018530542e-07	8.600973685779464e-06	0.0	1.0997306835783801e-07	1.03076605792692e-07	2.9205489085392e-06	1.016736853989693e-05	2.424052953110192e-05	2.127281212832729e-05	1.6953177767692213e-06	1.3042452688690629e-05	3.238145575650775e-05	2.530160619266172e-05	0.0	1.0525340552243867e-05	9.107580699719917e-06	1.0933436476489346e-05	3.3224867867007598e-06	1.9062405781203306e-06	1.214564501780082e-06	0.0	2.1423354297084138e-05	2.909003781703538e-05	1.3904263559801453e-05	6.688290657283953e-06	9.111219357651185e-06	4.326213448046521e-05	1.0699579034221301e-05	1.0205013053131678e-06	1.19805191971166e-06	8.645074070261728e-07	7.64340750868928e-07	2.4125962951121592e-06	1.1482124818690932e-06	4.699534963328669e-06	7.085754585977399e-07	4.3789231620805755e-07	4.544264426251506e-06	5.496736615748108e-06	9.198041337430261e-07	1.1339677440488735e-06	3.983668193447075e-06	8.180177991617304e-06	4.2819116081486486e-06	5.478041317485045e-06	1.7092873838340976e-05	9.045642592998766e-06	2.8403898379548652e-05	1.4353385669795162e-05	9.20079713503401e-06	1.3642977778111393e-05	1.5528255513870063e-05	7.1969203135592086e-06	3.0616624070911796e-05	1.0510275190871998e-05	1.1215238851151477e-05	8.940115438598367e-06	1.1569717797820657e-05
Ruminiclostridium	0.0	0.0	0.0	0.0	1.198446152765132e-07	0.0	0.0	1.10582551138042e-07	0.0	0.0	0.0	0.0	5.88456548887779e-06	7.10421923332719e-07	5.18995191848269e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.90837716199956e-07	1.46910810967595e-07	2.2954443160350598e-07	1.421066166483393e-07	8.38588573916276e-08	0.0	2.92844194115257e-06	0.0	2.647921634188483e-07	0.0	0.0	0.0	0.0	0.0	5.8127283785547695e-08	1.346221800361759e-07	9.56392081235752e-08	0.0	6.094056769061491e-07	1.68053255432887e-07	3.82628756069393e-07	0.0	5.2909410828768055e-06	2.8578151311585497e-05	7.24993779867292e-08	0.0	8.877257029250788e-08	0.0	0.0	0.0	3.03302648074005e-08	5.84323980805665e-08	6.43236246528605e-07	0.0	0.0	6.14044501774241e-08	6.24607865887959e-08	3.4087049562457596e-08	2.6201943035470734e-07	9.729518050666598e-07	2.68738366016893e-06	4.4118820138946007e-07	4.39722069347996e-08	1.03811087710122e-06	1.2079070946101543e-06	4.98415086829169e-07	2.616642921363631e-07	9.90715122012269e-07	7.285703640714852e-07	0.0	0.0	0.0	0.0	0.0	6.380517992649203e-07	1.360142216143122e-06	2.769778472172898e-07	1.2109261889618602e-06	1.9518977509874e-06	0.0	8.653118336214294e-07	2.583993158169768e-06	0.0	2.569527610042397e-07	7.6336312858385e-07	3.614329556229211e-06
Ruminococcus	0.0	0.0	0.0	6.6554729346975e-06	1.9298083434429545e-05	0.0	0.0	2.5609334429687334e-05	7.582428118572698e-07	1.9841980696107176e-05	1.7353074229186154e-05	3.2030785692572502e-06	2.2445883249885936e-05	3.1064094713276555e-05	2.826858981467559e-05	6.08322587367352e-06	2.236744562494332e-06	4.5171958440214996e-07	5.88901992672638e-06	4.51340133357506e-08	0.0	1.24991294060613e-07	3.39161215442945e-06	8.933911393707522e-06	1.6785522091143738e-05	2.905249122176304e-05	1.015637517639024e-05	7.973180772766961e-05	1.3598969612893682e-05	1.9564373544753622e-05	1.2686217349838589e-05	4.14104474544673e-07	4.994452223370902e-06	7.62240890246512e-06	3.07001059995996e-07	4.06157204297066e-07	5.500571952270818e-07	2.3039212814766107e-06	1.0257793224548881e-05	4.0239127739061284e-05	5.410590617492904e-05	1.218865135780623e-05	4.967598803128404e-05	5.80464587762948e-05	5.0730114024505757e-05	0.0	3.710917377250573e-05	1.796299500631425e-05	1.5171616491462529e-05	5.23773002747482e-06	7.016260420421091e-07	3.5997469075307335e-06	2.61027044522301e-08	2.8398863886165506e-05	2.1393043043623428e-05	5.106477001263177e-05	3.5947342073190926e-05	8.321965069820013e-06	6.0316156664103805e-06	0.0	8.64242937153359e-06	6.366399479137713e-06	7.729362312009379e-06	5.970681590667163e-06	2.8663462220928053e-05	1.4178174689081441e-05	2.460466570001292e-05	6.966353705464129e-06	1.8264286590059621e-06	8.43917148159937e-07	1.5277935651479173e-05	2.563179740482683e-06	6.92474821665775e-07	1.2705007442088081e-05	1.494384181237611e-05	7.175968012647457e-06	5.37421765726859e-06	1.1826646132980951e-05	3.940618526330987e-05	1.5256029945507416e-05	5.76493733141782e-06	8.977853302637229e-06	3.878783611726941e-05	1.2616147415250585e-05	2.7966602717797075e-05	1.651823229667972e-05	1.1931223346834577e-05	3.048749659920459e-06	5.338858084935079e-06	3.2256896623203456e-05
