genus	FMT102	FMT103	FMT104	FMT105	FMT106	FMT107	FMT108	FMT109	FMT110	FMT111	FMT112	FMT113	FMT114	FMT115	FMT116	FMT117	FMT118	FMT119	FMT120	FMT121	FMT122	FMT123	FMT124	FMT125	FMT126	FMT127	FMT128	FMT129	FMT130	FMT131	FMT132	FMT133	FMT134	FMT135	FMT136	FMT137	FMT138	FMT139	FMT141	FMT142	FMT143	FMT144	FMT145	FMT146	FMT147	FMT148	FMT149	FMT150	FMT151	FMT152	FMT153	FMT154	FMT155	FMT156	FMT157	FMT158	FMT159	FMT161	FMT163	FMT164	FMT165	FMT166	FMT167	FMT168	FMT169	FMT170	FMT171	FMT172	FMT173	FMT174	FMT175	FMT177	FMT178	FMT180	FMT181	FMT182	FMT183	FMT184	FMT185	FMT186	FMT188	FMT189	FMT190	FMT191	FMT192	FMT193	FMT194	FMT195	FMT196	FMT201
Acetobacter	0.0	0.0	0.0	0.0	4.58803815935545e-07	0.0	0.0	2.55712335872267e-06	0.0	1.7507587669134e-06	5.43887598654497e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.06408921395276e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.19107447754384e-07	0.0	0.0	0.0	0.0	1.76956805428157e-06	1.97866127829719e-06	0.0	0.0	0.0	0.0	0.0	2.13615037213391e-06
Acidaminococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.10601216142842e-06	6.99530895848343e-08	0.0	1.82224557703537e-07	4.63182011095574e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.16934217994837e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.45398418971947e-07	0.0	0.0	0.0	0.0	2.29168779420225e-07	1.68398234651979e-06	1.46037530234418e-06	0.0	0.0	7.20242569883053e-08	1.46487910004339e-07	0.0	3.78963001131836e-07	1.2800322859035e-06	1.11733021843418e-06	1.51879781486635e-06	9.75157132714804e-07	1.24188534887368e-06	0.0	0.0	0.0	0.0	0.0	4.83597045232396e-08	0.0	0.0	0.0	0.0	0.0	2.14453700871185e-06	1.32367058356122e-06	7.1489598156406e-07	4.34704600355778e-07	0.0	0.0	0.0	0.0	0.0	0.0	6.99700480243437e-07	1.1973058547187687e-06	2.7198856515241365e-06	4.92916821027226e-07	0.0	0.0	2.38312575615354e-07	0.0	0.0	0.0	0.0	0.0	2.41709285638981e-07	8.19369414383366e-07	0.0	0.0	0.0
Acidiphilium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.17907569117741e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Acinetobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4030394585615e-08	2.39974077429359e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.76706058940512e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.30162036266043e-07	0.0	0.0	0.0	9.93824780466919e-07	0.0	8.36651610630217e-07	0.0	0.0	0.0	0.0	1.11944844089429e-06
Actinomyces	0.0	0.0	0.0	7.23543476803297e-07	7.02506040834466e-07	0.0	4.50787755903935e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.11106448384076e-08	0.0	0.0	0.0	0.0	1.15726480103728e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.52857060871264e-08	0.0	5.19970616203204e-08	0.0	2.34337017456333e-07	1.25825915301024e-07	0.0	1.37279944627594e-07	0.0	9.21820824643808e-08	4.85929848976991e-08	0.0	1.23429774289128e-08	0.0	1.23220409567896e-08	2.95944681213086e-07	3.61933068916493e-07	4.4583244059785e-07	8.12408791637835e-07	0.0	0.0	7.32784819378713e-08	0.0	2.84513601577085e-07	1.52801691196349e-07	6.84497674452105e-08	3.45232693676474e-07	3.38504747868258e-08	0.0	6.00375826022713e-07	2.4798587668286e-07	7.41887163701864e-07	9.66433131009321e-08	1.10797983398081e-07	1.51418126021645e-07	3.61982809239423e-07	1.45685597967341e-07	0.0	0.0	0.0	0.0	1.33890887771096e-07	2.12176177986799e-07	1.06445075127921e-07	1.44343419378427e-07	5.34854744852796e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Adlercreutzia	0.0	0.0	0.0	3.15779593187095e-06	8.00293841715092e-07	0.0	8.60351213435566e-07	1.03508924001793e-07	0.0	0.0	2.66175128821623e-07	2.57041717608171e-07	7.22179204540915e-07	2.2595727848978e-07	2.92500583208002e-07	0.0	2.24499591641255e-07	0.0	0.0	0.0	0.0	0.0	0.0	4.53924789915704e-08	7.4301340234703e-08	7.09145437205863e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1516172364196e-07	9.94465374025703e-07	7.56757866538287e-07	0.0	6.90491704143314e-07	1.119745796255e-06	1.62364536434411e-06	0.0	0.0	1.1190486663109e-07	5.42771919383571e-07	0.0	5.96386793906049e-07	4.50893537202071e-07	0.0	2.28679818332424e-07	2.67454499878571e-07	1.60177483947102e-07	4.25257819830015e-07	7.15691757876468e-07	0.0	0.0	1.94612736284825e-07	2.40955038985137e-07	2.72916054024456e-07	0.0	0.0	0.0	0.0	1.39077685008606e-07	1.08020145071674e-07	3.92706537159043e-08	9.53124245937847e-07	1.25976035857111e-06	2.06811107527418e-06	0.0	0.0	0.0	0.0	5.27207679959641e-07	1.60920270729756e-06	7.50050592960864e-07	2.56052316272865e-06	1.47924313457791e-06	1.42106658665247e-06	3.78061509012451e-07	1.39333402712734e-06	4.49858874792122e-07	1.43720962264468e-07	2.12174839186256e-06	1.41644145548207e-06	1.53090327233842e-06
Akkermansia	0.0	0.0	0.0	0.0	3.16935327520411e-05	0.0	0.0	1.43831900181105e-05	8.75393866112632e-06	2.92044827991987e-06	5.13837624768841e-06	5.28582020825198e-06	6.377937437985013e-07	0.0	2.26196313377994e-06	0.0	0.0	0.0	0.0	7.15652325203369e-06	0.0	0.0	0.0	0.0	0.0	1.78999963881471e-08	8.01711803227509e-07	1.57680947684671e-06	4.59640222853105e-05	5.79257119783658e-06	6.50068259914463e-06	4.44228363998751e-08	1.35191272203803e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.22890203059092e-06	7.57965130189643e-06	6.2379335006456e-08	0.0	0.0	9.11109999824843e-06	6.00888939055546e-06	3.47287668461861e-06	0.0	2.67445714030405e-05	0.0	0.0	5.94050473649527e-08	0.0	6.79058644757016e-07	5.16681957161317e-06	5.5668824122724e-07	0.0	0.0	1.32387843385383e-06	0.0	0.0	0.0	0.0	1.20048093922728e-05	2.51055825581001e-07	2.73427351958212e-07	6.7387202508859e-07	2.4301431045004e-06	5.7045809252912e-08	1.02009209221693e-05	1.17777643612294e-05	0.0	0.0	0.0	0.0	4.88934655338234e-06	0.0	1.34000520167125e-07	1.2772007847897e-05	4.88740492771815e-06	1.85015017838716e-07	4.58399195526868e-06	0.0	1.55810750750941e-07	1.42712964565328e-06	1.04138833682746e-05	3.21550381423488e-06	5.10000403075392e-07
Alistipes	0.0	0.0	0.0	0.0	2.5305999743854765e-05	0.0	1.4431916638080617e-05	1.9313976815012398e-05	7.40708457372445e-06	1.0981643664110019e-05	1.4572944585184153e-05	3.2558726811905e-05	1.6251562142090192e-05	6.926261988225525e-06	1.824154631389376e-05	1.7677332948058279e-06	8.580564294930504e-07	0.0	8.22845958131152e-08	0.0	0.0	1.4849603728274667e-06	1.520876127308376e-06	9.995894677757021e-07	3.0720872195553225e-06	2.469588937275932e-06	9.700403906388957e-06	4.787110849367804e-06	9.76476563771373e-07	1.0609223313544144e-05	1.2344579577305212e-05	1.381501745386229e-06	1.5357424105492057e-05	0.0	0.0	0.0	0.0	6.30245807027006e-08	1.0080774192588852e-05	6.750771515360022e-07	1.3596813991623693e-06	0.0	4.27095325561959e-06	1.69679891241319e-06	9.09161647696634e-07	0.0	1.14836380518921e-06	1.66697402226855e-06	2.7236628180732542e-06	4.55427969627782e-06	5.274165992480657e-06	6.226114687946342e-07	0.0	3.840685204801751e-06	1.5776433696445303e-05	1.7196854052503976e-05	2.4055828112353815e-05	2.4157431453386236e-06	1.4220057496140894e-05	0.0	6.579955950015889e-06	9.870411027821332e-06	1.4759668689294419e-05	2.9595230351062257e-05	3.274567321163993e-05	2.0075340172635137e-05	2.3914466430697473e-05	6.167903632737449e-06	1.4302206400776835e-05	2.5425892334733744e-05	1.08959489590748e-05	6.4063003373412355e-06	1.0396623403241115e-05	4.851239679307195e-06	3.253209996481459e-06	2.102262114731736e-06	1.625928422350453e-07	2.6819024093748686e-05	2.3797194798720424e-05	1.0204676918148812e-05	1.592938715578206e-05	1.5634153867261e-05	3.6428952855028635e-05	2.1313830823930067e-05	4.326757918752806e-05	9.257356360978603e-06	5.86918215129698e-06	1.8042550575036186e-05	2.293709075990414e-05	4.131519669079975e-05
Allisonella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.04092701946129e-07	5.22954080832635e-08	5.0122210257267e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35766857197586e-07	3.74989726594734e-07	4.78688670360034e-07	0.0	0.0	0.0	0.0	0.0	5.17880025526248e-07	4.64728908335841e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.41231389827626e-07	1.35157457779406e-07	1.58673328143389e-07	0.0	0.0	0.0	0.0	0.0	4.6793392023895e-08	0.0	0.0	2.01559185665424e-07	1.97792275217973e-07	1.12450733798446e-07	0.0	0.0	0.0	0.0	0.0	0.0	3.64146396649588e-07	4.7283438913357e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.46781818730495e-07	2.82943092594969e-07	0.0	0.0	0.0	0.0	0.0	1.09777205189852e-07	1.63397563837315e-07	0.0
Anaerococcus	0.0	0.0	0.0	8.48575483901575e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Anaerofilum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.84471947168293e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Anaerofustis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.27959644662536e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Anaeroglobus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.60290327240044e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Anaeromassilibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.72600109538265e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.55017572121096e-08	2.5034933198762e-08	8.603780695997765e-07	6.47670982408687e-08	0.0	0.0	0.0	0.0	9.99310732939682e-08	0.0	0.0	1.8629120278009e-08	0.0	0.0	0.0	0.0	0.0	5.06975371436952e-08	0.0	0.0	0.0	0.0	0.0	1.66639452760623e-07	9.71383983223854e-08	0.0	8.42134479774355e-08	5.73374448413541e-08	1.446273729086e-07	1.8628920184115048e-07	7.23723372175455e-08	2.21599533689698e-08	4.3862560846983e-07	1.24188334794773e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.49837687177495e-07	9.02978111584644e-08	4.39641902763925e-08	0.0	0.0	0.0	0.0	1.71425054417207e-07	6.43312903259412e-08	3.8491574403387e-08
Anaerostipes	6.83368342278386e-06	1.94080666244081e-06	1.44579255959148e-06	4.00582554561611e-07	2.42718708386404e-06	0.0	1.78428140777711e-06	5.3233249583372e-06	2.9336337661730214e-06	7.6994287485214e-06	4.9265093350567e-06	5.30094799131108e-08	4.4797444654623957e-07	2.32782922221237e-06	1.141487814638012e-05	0.0	1.4795540804054843e-06	2.4865805866615e-07	1.3045723664418933e-05	0.0	3.8301815763867e-07	2.04642374110763e-07	4.91073235408222e-06	4.876746208945141e-07	7.2647795818997e-07	5.15963439088367e-07	2.73843949007258e-05	4.89436285392966e-06	3.13747605224047e-05	8.47258938600729e-06	3.63383890613854e-06	1.425776139844233e-05	4.81412533201744e-06	6.09283044515243e-06	1.58034331830443e-06	1.015076280315046e-06	3.4102818539829897e-06	4.36273847201017e-06	4.3613071489567797e-07	1.142900364976277e-05	1.418569802121003e-05	1.900667132517504e-06	6.51988950247398e-07	1.33379106076004e-06	1.23738057480393e-06	2.55872263102985e-05	2.51459990307044e-06	9.57106056189378e-06	6.23806017793552e-06	3.38980954770932e-06	1.0727882631409501e-06	1.7111112802514331e-06	5.02262824331342e-06	6.85533711521432e-07	5.11900164902209e-07	9.42859986838921e-07	4.42338389177765e-07	2.286895468136433e-06	3.912190404108754e-06	1.03952512669704e-06	4.76361471238082e-06	1.948985025748787e-06	1.43903260538098e-06	3.6876706107954e-07	3.10376385568772e-07	1.54091455026538e-07	1.68288115443988e-06	3.19613868252027e-07	4.25493152817015e-06	2.3536166756990718e-06	1.2716531303040531e-06	2.086547808711077e-05	3.43898847405614e-05	1.1281039403648222e-05	8.05304596909718e-06	4.03978478083296e-06	3.1887986781783e-06	2.49968396395273e-06	4.41414433604911e-06	3.37374349055916e-06	9.29756765495753e-06	1.371889461585094e-05	2.93269582403172e-06	2.19127956581633e-06	2.906603734561252e-06	4.96817236886547e-06	5.57419892502605e-06	9.09987177189972e-06	7.156065759554241e-06	2.120716631479403e-06
Anaerotignum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.22670555349416e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Anaerotruncus	0.0	0.0	0.0	9.42766857926925e-07	3.16429449143878e-07	0.0	0.0	0.0	0.0	0.0	3.3965683135003e-08	1.89376950074876e-07	2.46012065155249e-08	0.0	0.0	3.81761827076021e-08	0.0	0.0	0.0	0.0	0.0	8.76547831865301e-08	2.32089225905571e-08	0.0	0.0	4.31433128126895e-08	1.54480631633085e-07	0.0	5.49030407284082e-08	3.65542688246253e-08	0.0	0.0	2.9006037408601e-07	0.0	0.0	0.0	0.0	0.0	6.9280249843552e-08	0.0	0.0	5.15450474819018e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.74276051980836e-08	0.0	2.7444773822345e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1489961434616e-07	4.49776988310624e-08	0.0	0.0	0.0	0.0	0.0	3.92924042675716e-08	2.88445988255303e-08	5.14587333544874e-08	5.44519202042423e-08	4.89172511836839e-08	0.0	0.0	0.0	0.0	4.21626898337825e-08	6.30390564502757e-08	0.0	0.0	0.0	0.0	0.0	3.8430342332854e-08	4.84517296178652e-08	0.0
Atopobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7274537894631277e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33950896155174e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.20365085005394e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11649241496389e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Azospirillum	0.0	0.0	0.0	0.0	2.70332505583071e-06	0.0	0.0	1.6605145731932377e-06	0.0	1.15431085766817e-08	1.917246120884142e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.79871067921912e-07	0.0	0.0	2.07203494322032e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.43299261825801e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.402553218970312e-07	0.0	0.0	0.0	0.0	0.0	6.9982034649559e-07	1.22937942047748e-07	0.0	0.0	0.0	0.0	0.0
Bacteroides	1.5134434941232842e-06	0.0	0.0	0.0	9.650535609001049e-06	0.0	2.88571519362022e-05	1.0990621862840029e-05	1.7278503765020238e-05	2.6927486424915726e-05	1.9622613145752062e-05	2.423140325611218e-05	1.736185847871509e-05	6.846324699347914e-06	6.191424293686033e-06	2.4775443981565067e-05	1.0028121765820544e-05	2.385073762340907e-05	7.672388737998297e-05	6.87735941920499e-06	1.437777535071541e-05	8.792095877353069e-05	3.184582746167275e-06	2.076159147704021e-07	6.737648104342402e-07	4.83205708975436e-07	1.8959122300955448e-05	4.61347062554538e-06	7.017321352451855e-07	7.931640882348141e-06	1.785989601690562e-05	3.746265542615591e-05	1.7227696142589726e-06	3.5607748210692974e-06	8.46782568615832e-06	4.83656457083008e-08	5.956886618635001e-06	5.85227623261558e-06	6.337316223139943e-05	3.993044943762121e-06	1.1949721159131427e-05	5.83631816619823e-05	3.12052650348887e-05	1.9171597283003336e-05	1.933366594641954e-05	5.536273930248459e-05	3.043904456839447e-05	1.6450627067619916e-05	2.778576352030294e-05	6.823594025674935e-05	1.2445345156112344e-05	7.23521292497002e-06	3.815721496514473e-05	7.968348926443886e-06	1.1721987235117342e-05	1.739265747432871e-05	1.2570715135019987e-05	2.305150526190759e-06	1.9001961304743293e-05	0.0	6.51123762934526e-06	3.6783772436017415e-06	7.3355551442255586e-06	5.148098097525898e-05	6.538268137120026e-05	4.434747211088061e-05	5.2630255493598726e-05	2.1357507653796126e-06	3.6669493552594326e-06	4.886938928814324e-06	2.5053422169991145e-06	9.032370541346376e-06	6.392718807361515e-06	1.236703299378343e-05	2.2130780521038105e-05	4.442482636076908e-06	2.2909940680641376e-06	1.8689551179486164e-05	2.0746343452864047e-05	1.6436944588670286e-05	5.721384625836977e-06	5.783108824047492e-06	2.0832743023254472e-05	2.1562641136286783e-05	3.203005926196846e-05	3.3247848863715676e-05	4.3219695744673185e-05	9.779934101908257e-06	8.436433949286009e-06	2.383855739792209e-05
Barnesiella	0.0	0.0	0.0	0.0	4.16634925253196e-06	0.0	0.0	1.36419135234618e-06	0.0	7.21928425930567e-07	6.09449399009371e-07	0.0	1.47779906595367e-06	2.97157228267635e-07	2.17932105959694e-06	5.29351050427e-07	1.57201052069199e-07	0.0	0.0	0.0	0.0	3.9207906588483e-08	4.72710957434175e-07	6.90733952606284e-08	1.9819509918812e-07	1.01863191764852e-07	2.35242250312494e-06	6.19796243764844e-07	2.05742554660866e-07	9.63306814164672e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.13326608472139e-08	1.166788228932667e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.41006137406942e-07	0.0	7.84488308800166e-08	0.0	0.0	1.50589915132304e-07	1.0823340151281e-06	1.25787314622623e-06	1.88756666894331e-06	3.69908256761102e-08	9.82930116775191e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.49445830216397e-06	1.48141254824614e-07	1.20626866948839e-07	2.38750969113149e-07	3.34349169995295e-08	5.59942946853731e-07	5.91976575345239e-07	0.0	0.0	0.0	0.0	1.0307225324782e-06	1.323411068090059e-06	4.91964112692306e-07	5.79536900940683e-07	2.62130319366388e-07	8.46127838961195e-07	1.34664702996922e-06	1.522744240173686e-06	1.03485387953689e-06	0.0	8.39158523026353e-07	2.71576449163869e-07	8.13503687117414e-07
Bifidobacterium	0.0003483314975901837	0.00038102700217497107	0.00035622465224069086	0.00010762807553416357	6.607537602635007e-06	4.871605196462735e-07	5.4172453409380823e-05	8.283851337211593e-06	3.204053463253817e-05	6.469748116826557e-06	5.287152422358994e-06	0.00025257064312914453	0.00021496064418420274	0.0003368756068134417	0.00018872347847795825	0.00028887527450327516	0.00026373069919147446	0.00023337682416374965	3.0184262275608113e-05	0.00041541537255889924	0.0002778982809356336	4.33238319017121e-05	0.0002692373568592692	5.581495723046049e-06	6.670980607405438e-06	9.998684866430973e-06	2.048204477387166e-05	1.883529280883146e-05	6.62845795691553e-06	1.5237170617045013e-06	0.00026256975027438574	0.0001497349475671947	0.00029147808567279933	3.7283710346904096e-05	0.00029231687505105146	0.0003470619731927087	0.0003879922471936781	0.00030960042155895467	1.0295563344181439e-05	5.562991133066217e-05	3.638241639804264e-05	2.065186390887787e-07	1.0015581188830165e-05	8.518690212486207e-06	2.8241586215637044e-06	0.00012366075547297535	4.492713023801651e-05	4.0596576508976234e-05	5.523121384691409e-05	0.0001645557498257015	0.00018391827119459465	0.00020265662194345312	4.15436865598428e-07	1.8002807085703934e-05	5.185858214394441e-06	6.5700339821766305e-06	4.272611536293573e-06	5.001061316884915e-05	7.790497266170367e-06	9.839636487490019e-05	7.128464854377679e-05	4.9993306124399634e-05	8.487450163918515e-06	0.00013165646848283013	6.217810404555695e-05	1.4805385721792102e-05	2.4502844017323642e-05	0.00016883513354996638	0.00018552309780059284	6.79181256746146e-05	7.579593629307835e-05	0.00017846477275162718	0.00016904785413596884	4.861496347418907e-05	4.947343554547709e-05	7.63788165916694e-05	8.994331880895611e-05	3.725632527471615e-05	8.097417807311769e-06	0.00010512782287357935	1.4943568052838428e-05	1.8486779506269607e-05	1.3845035620140694e-05	3.6428130737213004e-05	6.371160434049805e-06	4.546125316929434e-05	1.629510893312154e-05	8.85196333156486e-06	1.8223825918227833e-05	1.1932010397950118e-05
