species,Unnamed: 0,id,Days after treatment,Acetic_acid,Alanine,Butyric_acid,Ethanol,Formic_acid,Fumaric_acid,Glutamic_acid,Glycine,Isoleucine,Lactic_acid,Leucine,Methanol,N_trimethylamine,N_methylamine,Phenylacetic_acid,Propionic_acid,Succinic_acid,Tyrosine,Uracil,Valeric_acid,Valine,age_at_baseline_years,MELD,IL-17A,IL-17E,IL-17F,IL-21,IL-22,IFNgamma,IL-10,IL-1beta,IL-6,TNF-alpha,IL-12,IL-23,IL-8,FABP2,DLactate_faecal,DLactate_plasma,faecal_ammonia,endotoxin,E_faecalis,E_coli,EC2.9.1.1,INR,CRP,Sodium,Potassium,Creatinine,Urea,Haemoglobin,MCV,Platelets,Neuts,Lymphs,neut/lymph,WCC,Bilirubin,ALT,AST,ALP,GGT,Albumin,Ammonia,Lactate,Ascites,HE grade,Calprotectin/(µg/g),N/L ratio,Calprotectin (µg/g),Height (cm),Weight (kg),BMI,Alcohols units/week,Smoking / day,Hospitalisation in last 12 months,MELDNA,MELDPLUS
unclassified Bacteroides,-0.2450068938341935,0.17566422035749923,0.07680681782477987,-0.15607924613021387,0.04303592435347104,0.07057266266578541,0.13418978431827772,0.11022211812118005,0.2847907250583924,0.02449761913748555,0.259477001114173,0.115878839800386,0.05111672762598398,0.016728747005625908,-0.21623719517963721,-0.02409565273413574,0.07252907775093896,0.07890876257793902,-0.1418599852066674,0.09645031973364177,-0.10333535131474339,0.07201532080967885,0.13486372404927194,0.08462019583565218,0.13259902707298962,0.18380705303856215,-0.23773495534290395,-0.20097576336476586,-0.15891421782431175,-0.14034603406363041,-0.1642811699101482,-0.02440467829771015,-0.019001826523603948,-0.20981771451379896,-0.012838691693671854,-0.13881827908019476,-0.04065957838987208,0.22066920001488508,0.0924609083539046,-0.3644625469840098,0.2261619272438299,-0.024070825347837457,0.24201492046558123,0.12367567528912764,-0.19418079135921415,-0.13119003534758458,-0.06669923051848442,0.09984754467098773,-0.12223342917216999,0.12231043290362661,0.0382882939527885,0.052739830262901,0.05145779824046079,0.20898119410448132,-0.31736893114974474,0.0624233856568044,-0.006966643686869793,0.192391287081384,-0.04829345497726032,0.04615367264898867,-0.34503867077749084,0.0702346355562941,-0.011329776787811968,-0.23139180408429005,-0.12561450104681515,0.11142467947299521,0.041279559278941426,-0.05856784598477215,-0.1707237778257571,-0.058453064440804024,-0.09219068850116198,-0.0777489630937113,0.09211915600290312,0.14108420744284578,0.3381551068901477,0.24757336127914026,,0.08383368674961943,,0.0400739323559909,-0.008551685075958817
unclassified Bilophila,0.08803993277938804,0.21183432834151983,-0.05224341110233749,-0.13781156501209757,0.03999861988431065,-0.09969505257597026,-0.20506986010896064,-0.03173771628170149,-0.034864584880883905,0.018066156683888616,0.010741753811508496,-0.03709284118489905,-0.3231139938926877,0.009670957881757033,-0.006319851929757031,-0.13289455924081722,0.07956531412037099,-0.026154022354590037,0.011367558638254675,-0.07335941197615495,-0.246133327607475,0.15817012613316872,0.016726764251184748,-0.05887010721107922,-0.15348852897157417,-0.1740001024594165,-0.027084859662904335,0.01364250543449305,-0.0007368510872842893,0.022270411580684307,0.007685668767726231,-0.044366052861436474,-0.04758271718190366,0.11827226069805186,-0.02837909068288161,0.01386619773344072,-0.00042423502987785255,-0.14042179488956918,-0.12488139590035943,0.012392128504326746,0.09848951141006357,-0.08625751235500564,0.012660066417933812,0.06669421232869187,0.10866719223902738,0.1818212422151153,-0.10013831489981716,-0.01650723389527068,-0.32583886371938386,0.14138637198033902,-0.09141526906167825,-0.09328315594149708,-0.05844837586600949,0.02356510899745915,-0.0965080222633643,-0.06436643916383195,-0.23099336198932052,-0.07508061603802821,-0.049692343732362004,-0.20241076079491163,-0.10599387775486736,-0.21164245413734054,-0.23801469934316627,-0.11513763191069286,-0.044439619037006606,0.3341844687409527,-0.06870991576949341,-0.05198611736433358,-0.1707237778257571,-0.06241598406390938,0.021541229367981883,-0.07896203561814366,-0.027287066234803783,0.018189961327975672,-0.02184747648668657,-0.01344583319435779,,-0.06712630068235015,,-0.18832961186920807,-0.3872372696406104
unclassified Blautia,0.04034307174620551,0.21601138083159374,-0.041570044796670536,-0.08862997358861023,0.09086465782330841,0.05480604130018619,0.19902576419741078,0.20611470940219903,0.1808106869564995,0.13036668810136687,-0.0021236970054847133,0.21050105859024668,0.07768834044245289,0.1389123599359027,0.030143604920783624,0.04884358395172506,-0.03226010198729687,0.03240931860345943,0.043621758548099125,-0.034054787312938005,-0.015905516864648403,0.13189812423134023,0.2567534401235296,0.13251541572247413,0.2539642514178071,-0.05770056611374203,0.09643822632387755,0.11473563494348714,0.10945349146373873,0.14968737123731723,0.0088501253287785,0.06545629020541106,0.1176414986409284,0.0622789486971904,0.02577007271330886,0.06145588222730229,-0.08552853415638191,-0.20189866689496336,-0.10275950156634778,-0.3273120023877113,0.023723131549359015,-0.12225670140498124,-0.14559250920601463,0.12209851286157541,0.03853397526619435,0.27170001279316264,0.04488207051127926,-0.2985320191008262,-0.08775374763796356,0.06784824817403201,0.16198269357653886,-0.07485299081048831,0.11646228470987907,0.2934955723700224,-0.0652615723962733,0.0776816936388803,-0.004155138889115752,0.16691647327280928,0.15197385571842725,0.0873794795774718,-0.04374751273154648,0.17914639865373902,0.017061814864752604,-0.14568614874410168,-0.11301094478914928,0.23052999480062858,0.0495595860053721,0.13904456840891616,-0.3024812195122461,-0.09014767903774498,0.11155425275146354,-0.2149330063158067,-0.27294483041851914,-0.1544381680018262,0.0030444400707358133,0.05618821918142999,,0.2088509664880061,,-0.09633927255803287,-0.007897526729567683
unclassified Burkholderiales,-0.214772911068747,0.10575374069906991,-0.10663907339927486,-0.12386043291049673,-0.27982931060383326,0.14521635680724115,0.2499393580647147,-0.17021757356114087,0.12526347383567013,-0.21131040815410954,-0.11376012321228808,0.05531113040407062,-0.008257117545947198,-0.1501581829488169,-0.0014599649306137204,-0.014479872797965372,0.030906386405833954,-0.35558740757287977,-0.06627725267830077,-0.07139467849214307,0.1627610394411142,0.06001728173464426,0.0287930629548459,-0.11572788613202753,0.11362278607257907,0.07019125179600438,0.037691070128526294,0.05678619698787038,0.04903428742434944,0.03095449556325076,-0.012499304414438925,0.014573448784497706,0.020125834906724198,0.1555697710148105,0.11689868195775256,0.0591331011349768,-0.10914532004284735,-0.08885257033963873,-0.1520281118684958,-0.3146094107878347,0.024911264671037953,-0.015962105467793527,-0.06410881657416972,-0.05563755077825479,-0.02486914387484437,-0.06966984403025792,0.0011266866896094436,-0.1679382654042798,0.0856559804171551,0.13685837802074977,0.12872039756499046,0.05400997262764556,0.11058668046896834,-0.07686867940819726,-0.003613663604501891,0.21832329867076197,0.07906807484573963,0.19839210210533473,0.003645913842737311,0.1905612644021936,0.003783426564253402,0.17162315333447628,0.1989526490287348,0.06950133031458985,-0.06390290970341744,-0.07048506255506334,-0.0329894005306725,0.009166721292522738,-0.15482299569954863,0.0860067253938787,0.05781352737814469,-0.10331030463846168,-0.1385090652703236,0.1245809213508551,-0.019101046397183644,-0.10005844588975507,,-0.014566583831948891,,-0.07543624224098325,0.16150444309782436
unclassified Butyricicoccus,0.10302211542260853,-0.11938498246473048,-0.04443120035367452,-0.0635495449214452,0.16346527780520367,-0.004703568956272518,0.028197649512512656,0.03208201751758145,-0.008107212534848285,0.0623772754012386,0.0038580555920931943,-0.04929748567600001,0.2528035233773617,-0.04112134272354864,0.05507360347448494,-0.052775769840867265,0.10008317335457896,-0.09368816196688311,0.014825996157098629,0.07399499498697033,-0.04669972035156286,0.040659805399439586,-0.1647693180398453,-0.037910332278896924,0.2387780573843588,-0.08993006604227034,0.10614582828111947,0.054414920451445095,0.08141892136630581,0.008129853383188166,-0.05430785099058575,0.12950360996329585,0.16702039578656344,-0.041455891208130015,0.1267514415454012,0.1038920173090418,-0.06923762279664163,0.0683057862457009,-0.014020889499038226,-0.1408806841317581,-0.05658198219781886,0.27013624856255547,-0.1005299944142787,-0.1269248064851111,0.07093489933281176,-0.0240473164394619,-0.08161343073280092,-0.21340164993302244,0.3307943732119454,-0.15787143129660333,0.22480830514804997,-0.18546233870208328,-0.01870673015049776,0.12764480825051447,0.08006683930520873,0.3734165154377127,0.5656999074437516,0.1653545287195448,0.06020133647397604,0.49201343658235924,0.008836536473755817,0.32093247218153603,0.30203560766975784,0.3837996025698396,0.2841980624387565,-0.0626453295815123,0.2036907665646518,0.008980095920802986,-0.08922099470423413,0.042308371565322245,0.026895259234031323,0.23854393834987875,0.027313145269513842,-0.07788974934866753,-0.1302087396694892,-0.12360460388899708,,-0.18780163690053972,,0.05573910094513324,0.2565150989182619
unclassified Butyricimonas,-0.18356164383561643,0.00822899414084394,-0.06798489379651848,-0.09042703029693434,-0.041105022492937696,-0.008221004498587538,0.07946382372582411,0.013702689291127392,-0.04658914358983314,-0.008220395557843874,0.07398575206112809,-0.13426745528187584,-0.13974672448334582,0.024664840724029306,-0.04658258652636509,0.13974672448334582,0.013704212404486302,0.03562699215693122,-0.09865205398305046,0.13974775957909524,-0.14523774614171317,0.04111263721345891,0.041103195589515605,-0.035624352827212664,0.005500426657326988,0.19364084990422953,-0.19452630963911227,-0.18356164383561643,-0.11781170865467364,-0.13978400242705255,-0.2001245145535813,0.19999999999999998,0.16164862350292428,-0.05753424657534246,0.16712328767123286,-0.002739807178015666,0.11780821917808218,0.07945205479452054,0.16164383561643833,-0.08493150684931505,0.052054794520547946,-0.08493528043690216,-0.10136986301369863,0.08493150684931505,-0.09024015400281765,-0.053699223518749235,0.04391242060041017,0.20008150110550002,-0.11192817116428577,-0.0027537290832580184,0.030345777070757855,-0.18912373742292435,-0.1425037454186015,-0.07400055343282028,-0.15069385847150454,-0.183609234773539,-0.1945277501425882,-0.1890746997117718,-0.058516180656303436,-0.19452630963911227,-0.043864208135955575,-0.12887213411849532,-0.0904860321469588,-0.11508212827204581,-0.12330593336765809,-0.10440921456411918,0.13978400242705255,-0.0585214523051473,-0.0435515028854656,-0.08870978425954552,-0.04870157981866347,0.030320747369523237,0.1490541301246945,-0.11819481151517626,0.19481360184030455,0.1949062681840842,,0.2075530785002821,,0.16445420505733008,-0.06849315068493149
unclassified Cloacibacillus,0.13424657534246573,0.15909388672298289,-0.16712953058310795,-0.12330958676854681,0.106873058481638,0.013701674164312564,-0.04110197778921937,0.09591882503789176,0.04658914358983314,0.07946382372582411,0.1287900128471489,0.13426745528187584,0.02466118667353162,0.1013999007543427,-0.16166897676797296,0.10686514225197036,0.03837179473256165,0.15621065791885227,-0.06850837082156282,0.04658258652636509,0.035624352827212664,0.10141117179319864,0.08494660421833225,0.11783439781308805,0.06050469323059686,-0.047027063548170024,-0.04657672202626632,-0.0027397260273972603,-0.002739807178015666,0.008222588378061915,-0.18367592431630064,-0.09589041095890412,-0.05753595073832898,-0.13972602739726026,-0.10136986301369863,-0.035617493314203656,-0.13424657534246573,-0.13424657534246573,-0.07397260273972603,-0.10684931506849314,0.08493150684931505,0.19452919067806623,0.19452054794520546,0.04657534246575342,0.14625128407353202,0.2024047655706702,0.07959126233824343,-0.19734065862460276,0.04304929660164838,-0.12667153782986884,0.10207215923800372,0.20008743234599238,0.19457242162924437,0.19459404791593476,-0.10685564509797595,0.11509832627594979,0.041097412001955255,0.068505325982526,0.22236148649395304,0.01917865024610966,-0.17271531953532507,0.16177565772321756,0.03290401168980319,-0.16166298971549292,-0.15070725189380435,0.19508037458032793,-0.07948502098793185,0.2613958202963246,-0.0435515028854656,-0.08870978425954552,0.2700723971762247,-0.15711660000571134,-0.15457465346264615,0.14843069353068647,0.13719267735232712,0.06039349154999792,,-0.06554307742114171,,0.07126348885817636,-0.0136986301369863
unclassified Clostridia,0.025627858272739047,-0.18236933101533373,0.04792791001120299,-0.13905499420264036,-0.11509567486245223,-0.181817805217497,-0.2717363842172251,-0.055594546566975156,-0.23643853392997088,-0.09275731516872586,-0.17820144299897733,-0.21339446454915023,-0.30407379684485436,-0.12606650700398592,-0.2649304701844052,-0.17091173558244863,-0.17408849526274447,-0.039389400108995866,-0.15683104823759758,-0.08172916085221082,-0.10481502008325655,-0.002281230037669446,-0.0956194562338352,-0.13803991764780946,-0.25876282577932763,0.08055022341139025,0.027262314094013695,-0.06912374522169058,-0.102752716916139,-0.07003768600768034,-0.043829466066383875,-0.03999034989438032,-0.06265907646326993,0.05401249811266517,-0.0036416744159137823,-0.03726870653301498,0.10513207729680069,-0.09669156089356126,0.2654338202776784,-0.05020065199507317,0.08559636594414172,-0.17790540108930716,0.08546022858279913,0.07157421772585686,0.0324320195078645,-0.0014881025242024493,0.051856931003405424,0.03779351256437441,-0.25722983429898233,0.0256904286259959,-0.21096693380648793,0.08420371820799315,-0.10968788773364177,-0.22576698504289303,0.02018355947441242,0.12405329040697063,-0.2179299498097802,-0.10127016101661081,0.009159182635345917,-0.22007256296116423,0.1636416707095056,-0.37601147408348157,-0.14738887426537414,-0.10020897087314543,0.03591154770752506,0.3010809349805763,-0.13959869354958163,0.0072698474401165745,0.24243708903354397,-0.20387006120459536,-0.11192445276771183,-0.11611416632665934,-0.022733902065454063,0.39056223819811375,0.07737434511871008,-0.15352642957346924,,-0.1506290576278553,,-0.018897176410832772,-0.3245855037810256
unclassified Clostridiaceae,0.09589041095890412,-0.17555187500467076,0.15579871495035488,-0.00822063911790312,0.11783439781308805,-0.13427640681026312,-0.17262830671472135,0.18361603650110705,-0.13976743076949938,0.11782566966242886,-0.013701065196505201,0.18907049825407007,0.030141450378760867,0.17813496078465613,0.019181065040267977,0.0027401318526146246,0.008222527442691781,-0.09591882503789176,-0.09865205398305046,-0.10138562949855931,0.1945637731332384,0.17267307629652742,0.019181491275107283,0.16716042480461327,0.10450810648921277,-0.047027063548170024,-0.12877093736673628,-0.13424657534246573,-0.16164862350292428,-0.12882055125630332,-0.11788156336717802,-0.13972602739726026,-0.13425055172276762,0.0027397260273972603,-0.13972602739726026,-0.11781170865467364,0.13972602739726026,-0.030136986301369857,0.13972602739726026,-0.06849315068493149,-0.16712328767123286,-0.11781345350925138,-0.1780821917808219,0.052054794520547946,-0.09024015400281765,-0.053699223518749235,0.07959126233824343,0.15074633644934934,0.16932723329981694,-0.08536560158099857,-0.17931595541811465,0.02740923730767019,-0.16990831184525565,-0.13429730067437753,0.18905229517334207,-0.06303003581778203,-0.054796549335940345,-0.13427043892575097,-0.058516180656303436,-0.10685247994261096,-0.1041774943228945,-0.15080781652164352,-0.041130014612254,0.08220152019431844,-0.13152632892550198,-0.05769982910122375,-0.14252486521973987,-0.0585214523051473,0.3145386319505849,0.15442073556291255,-0.04870157981866347,0.09647510526666486,0.05244497171054067,0.035733315109239334,-0.010975414188186173,0.03294190448181705,,-0.06554307742114171,,0.010963613670488672,0.02465753424657534
unclassified Clostridiales,0.1379295027478515,0.1069700178791853,-0.07219335979407945,-0.3035492106145059,0.07872750253036588,-0.10455521927920264,-0.27576655385958104,0.21063704223795174,0.019629630114311864,0.025225892529562574,0.028307756269974664,0.12654515332436914,-0.3240112584801244,0.14933333702057627,-0.531191908087152,-0.20441416142569793,-0.011956884762652173,0.1279555587149521,-0.31448041230918006,-0.18985476181182712,-0.3397526146455812,-0.015216506383201711,0.24334893773058283,0.1596326215574791,-0.14641138686689412,0.21417964927440436,-0.16959921815373086,-0.21362559300279288,-0.23239728687889188,-0.10221952824922367,-0.15694747313320867,-0.07753258315097204,-0.08482182537476347,0.08145734619490853,-0.007153436038571059,-0.0561924228168068,0.02910248823145369,-0.16923874453985815,0.09247630357109253,-0.20898992948297354,0.4939721577525063,-0.16451412244135943,0.16726895780459944,0.09140995285726827,-0.09724454112091432,0.1463719240597019,-0.026712894725965386,-0.03592251190464708,-0.28510829178853925,0.20929146572216126,-0.01914833574021932,0.09512450527127944,0.15248437366125733,0.08778493467309965,0.042056697676276095,0.1374097279216792,-0.2066945608111484,-0.05218640781743629,0.08053688043719551,-0.20869990245430278,0.060754945236072666,-0.22427190625270346,-0.22398618993493843,-0.2198720229685912,-0.18044734162955453,0.5104696472125613,-0.17948794973345347,0.06349256903279203,-0.14808607549429567,-0.3837803743146767,0.01649035549638908,-0.17271440254628112,-0.14327565026117164,0.246882743279798,0.22757871678071737,0.07145361095221192,,0.16068100973896568,,-0.01714302756150213,-0.35364336589855017
unclassified Clostridium,-0.01890119738817601,0.17677571301615994,0.19345835652849666,-0.15345264923328011,-0.015365283726367713,0.24658826100263695,0.12414765084008576,0.10500636364829766,0.12160745471381688,-0.060995509296177274,-0.05118063061080903,0.07097603665055167,0.011526827530977174,-0.0950992609156491,-0.08299377294846572,0.13518365861813103,0.0808426130102404,0.002097449677632805,0.022029027297919248,0.09013302223435524,-0.06489712768455212,0.14450207953044994,0.08434912996044698,-0.00455157485021154,0.09957007812069799,0.11210463193818757,-0.02508832766788111,-0.06491245208449119,-0.04004912057475034,0.049347982074569044,0.0417841109702074,0.11669370252165001,0.057954483059711126,-0.009770327839521352,0.03210675465072542,0.06836457752771159,-0.08823037301656039,-0.02746696426118103,0.0002825513378248184,-0.4247044029967889,0.32102293313812397,-0.07264866377284798,0.12659787046856205,-0.024344028422064616,-0.3578556907672131,-0.10374347344559277,-0.12099488510047945,-0.13811976797700992,-0.07408892238800424,0.06008746689839713,0.017444885957736335,0.017005124379775763,0.20542497624234052,0.12103717394066349,-0.08945510434367902,0.17363562509530991,0.1296809942489869,0.1274384315819273,-0.22608439501304375,0.1698927417177675,0.03374970589535625,0.1275196910351143,0.012457465530986781,0.055922048380236636,0.1479300988685148,0.04578574013418423,0.15029041752104205,-0.29035519349808486,-0.10204419205885973,-0.09435874410099679,-0.3432467484521964,0.18165121511193116,0.06265719005281482,0.0718095904706515,-0.09037392216730691,-0.15925773474490937,,0.21065252589812233,,-0.003302808079218081,0.036359895841141104
unclassified Collinsella,0.16265072831847135,0.31337724054399935,0.04197354315465371,0.026492777546457368,0.010552328375763165,0.1219483017070408,-0.14371083264628073,-0.2030187998286482,-0.09522484794881067,-0.2945383030620782,0.07865557557271192,0.019756015052002255,-0.026018921324967102,-0.02894391036162813,-0.11425784863495318,0.06657964294776167,0.2527370213482129,0.19057312408679672,0.06485670832121104,-0.13104171982957455,-0.21388520555786628,0.19600517744999182,0.22876760238485935,-0.10135789097772516,0.00451071226897592,-0.07112957490143898,-0.14147268948465574,-0.14817277753629865,-0.14317965753629497,-0.10601681163008914,-0.15597151472600976,-0.1671956532088977,-0.14272720817320989,0.016431651526926112,-0.1361626592738145,-0.06893683023005756,0.054210054349157974,0.08834840420484927,-0.07362367017070773,0.09536116161496418,0.26884978774906765,0.18892097294764318,0.426009588711232,0.09978269487940612,-0.1729400344723321,-0.16269080911103334,-0.16217345961538313,-0.13433565720160826,0.16361754805762097,0.11390414260359005,-0.1623591011282992,-0.08805783856452123,0.036811366488135905,0.168606362640998,0.1096296714118974,0.07740717846116954,0.08857790169494623,-0.0199827122565088,-0.1767507418626998,-0.002385642096266909,-0.03177348910943374,0.0278783761249901,0.024369499421789703,-0.17673831392915787,-0.10938231115112652,0.1668002998461095,-0.008785014276353203,-0.16519893272159078,-0.021503524340049342,0.031025279398049086,-0.12190092257659724,0.19049898284709652,0.2635613588935099,-0.02294362550453391,0.046423955381907855,0.07793208279758221,,-0.2146295771712177,,-0.09849854621419521,-0.05492983883406713
unclassified Coprococcus,-0.044189997666822696,0.14172750441165424,0.10888939337220147,0.012288970871511855,0.08880478352007427,0.11722308595871632,-0.1009131900192886,-0.09228432513796478,0.061722257185103345,-0.08737064377697534,0.11955220171233749,0.04097518700093007,0.03192722796442795,0.07329879807633874,-0.1881887708070023,0.13069907520181231,0.1543517392735583,0.24432289550952285,0.03866278213648248,0.0023535653550440065,-0.3100160908937809,0.09349095846735715,0.1477570296780366,0.07429659381616469,0.1284498506347107,0.01002993048519438,-0.16328215196181275,-0.16381739423148195,-0.1128218909420724,-0.08233826132792767,-0.1267851670212389,0.07107819354091735,0.06321034990890259,-0.16026830668425568,0.045771656247651796,0.018575394251532863,0.0932214136725247,0.2363422267182796,0.008081889577651116,0.0500537075274574,0.3072468235856913,0.036302606169595665,0.31044871778590627,0.09862219907047771,-0.32793394396746983,-0.1841148087031738,-0.1295947639924455,0.14946975527103168,0.03877408243815707,0.20879912220833288,-0.15959181678936793,-0.27027310244092195,-0.12861155779826663,0.09013071675431165,0.13807540045369823,-0.04615010007517128,-0.043362196780262166,-0.09263993426216631,-0.28961633337885956,-0.11174170186825533,-0.08274381646515853,-0.08379974600243965,-0.02030837145932576,-0.1003700578163951,-0.0034338650016121903,-0.06400939953743377,0.1809241945654206,-0.28964242454871886,-0.02899225199943053,-0.05563070881383531,-0.2410405603825033,0.2601391931998882,0.4333774861983409,-0.14159723268435542,0.18890659814047844,0.2778222759576297,,-0.02978874492320755,,-0.10514830935320633,-0.017610418101182506
unclassified Desulfovibrionales,0.18664533383446627,-0.23422740753342902,-0.0729738113200561,-0.25407802811067326,0.018149237218074547,-0.09290531948355746,-0.22763089776107714,-0.017681170255326385,-0.2202792166853848,0.019493340110673687,-0.03851847938475847,-0.04267915385793177,-0.15547737882815016,-0.025191755850509274,-0.1420865378804019,-0.22409518759654085,-0.17370159742880606,-0.055140215911301055,-0.0717520705880085,-0.1974693108485392,-0.09692631428101017,-0.21986553548420948,-0.019619079264210852,-0.022013773073992143,-0.29218831008249696,-0.009239565805521434,-0.02534146805806656,-0.11353267121778043,-0.12464247993004592,-0.07818194702070777,-0.06010428185420908,-0.11587903394617216,-0.11991832971181375,0.03209824212439866,-0.03779208234529589,-0.08600456258225304,0.10658743754174095,-0.0857830213500011,0.20557265984349277,0.017050235826313126,0.08697184513238623,-0.1038233422870838,0.01357761898829339,0.035852422489825404,-7.106546105208e-05,0.016650455215029503,0.08062125060843668,-0.1907900789055859,-0.2837390658387135,0.24122829826314682,-0.33333396368141704,-0.02438154155825249,-0.19902462002322627,0.015022395559377092,0.013015262945606034,-0.006070831798006059,-0.24614256339303986,-0.061282243602802156,0.09123078623581911,-0.23102971712937348,0.256233404572448,-0.2508428647334191,-0.19567693157140717,-0.23885674105659677,-0.13568678874789156,0.32622024799031457,-0.28166470464886295,0.09132810569310044,0.19218388435901018,-0.22488021607726116,0.008341824734122346,-0.20197890269432184,-0.19084955620885985,0.017514224334967833,0.18147476086921782,0.12441573479427716,,0.2208296466361313,,-0.17918265847684003,-0.38743141371203993
unclassified Eggerthella,0.14416917175863675,0.34000684391786967,0.047952301861276386,-0.07707006379476025,0.10957796216053849,0.051461260891817955,-0.20715081587222198,-0.18870942442306893,0.0464170341183295,-0.17818808599091746,0.1600475031132457,0.0319664166965439,0.0077765677478201485,0.049931965273369495,-0.22372752925394007,0.013584068662057632,0.051582985232336336,0.06980005130575866,-0.0020689196677262725,-0.04451619510333522,-0.2646223035250857,0.09530012617235652,-0.030110167226413454,0.04717386109845749,0.2396089962567128,-0.1727811137490625,-0.07880318474493747,-0.0615553767059348,-0.06422384790882475,-0.024432914525188615,-0.028577481587303607,-0.0710503558658381,-0.10222981145595618,-0.07157370117386426,-0.1387612702423664,-0.03683463221158051,0.2508817721856865,0.186261087247027,-0.028933519172303766,0.13806347649833148,0.33728359042029216,0.006218116948026121,0.3944029926105766,0.019637909653553286,-0.3037130523383638,-0.18073057679589238,-0.1394787256825499,-0.05801527628595778,0.2251884746409015,0.18421978381070184,-0.1067492833434386,-0.15011617254210657,0.07475862513652572,0.0014459760568813003,0.14983516142258527,0.00685510823718836,-0.011177574345755548,-0.16082019780200296,-0.19694256990911302,-0.06250423382046273,0.02412699250437769,-0.054621947693631864,-0.049447313985358676,-0.03333606159208574,0.19892559998510453,0.018532256055544344,0.14712104960524286,-0.1969603122166137,-0.030944100760565033,-0.07408771325064803,-0.16391046340595677,0.2029672532642898,0.2890684300877919,-0.027590794020112473,0.016011038158956218,0.08728480954807902,,-0.22059235517930406,,-0.20981453041335935,0.07822766294733982
unclassified Eggerthellaceae,-0.033584843568171686,0.12177979700213691,0.030281784553434613,-0.03840058366291296,0.0982012509980637,0.027277263272965077,0.036010147077068025,0.1414395195383284,-0.062270629940462084,0.0699568087766048,-0.09230103927703807,-0.022791597533516336,-0.13816043072869055,0.03772237761905391,-0.07755969780125811,0.051928462846594865,-0.112372726407,0.012398263972696041,-0.006175398624937486,0.03782567378264998,-0.11123475563361016,0.12902456115837563,0.16519232899354921,-0.053328756467110904,-0.1553463725162703,-0.12257928314234393,0.08133512723846005,0.08033990985661023,0.06492227875127891,0.132051735262612,0.027396837551382548,0.16488374239542578,0.16693635403644264,0.2170992543817841,0.1818545594224834,0.19526325511167208,-0.05551970213879281,-0.1481611274455463,-0.18722192934146142,-0.17940356391034895,0.1881216618712323,-0.021005034013367656,0.13289669969908857,0.22178406858852218,-0.04417071785607181,0.14348863831549358,-0.17343981298084363,-0.2210364234518576,-0.2582610887999352,0.2471630629680963,-0.025226465073462663,0.01742829894798812,-0.02096315174086475,0.16755315057963538,-0.09488086465593336,0.09049311266249359,-0.16273351189712573,-0.11717220518073482,-0.10573686601592153,-0.16772752159111773,-0.06199785514050772,-0.09428502861529951,-0.1470421129964439,-0.23229812941681768,-0.23761111696910678,0.40136213496454765,-0.13863181937958785,-0.08323634927689917,-0.22201625331788122,-0.19617002006927625,0.01722207177462348,0.015248252467445999,0.06267190858013051,0.11660200521485238,0.33674280636042486,0.22337406130416265,,0.09137604758078685,,-0.28181490217391464,-0.39887625065514937
unclassified Erysipelatoclostridium,0.18324182615513285,0.22652853669181172,-0.16643199305549253,-0.14394105568145743,0.08889941627155692,-0.027945842600192866,-0.14156420654674529,0.013973956523013219,-0.02462580262734782,0.010333923457416044,0.1042913582922794,0.08441190816471805,-0.09537789558400829,0.02968806612247714,-0.2262407857181794,0.11657298349156568,0.08034599684298799,0.20660362889496522,-0.08568300797228945,-0.052302693878451156,-0.0758228710548629,0.057378696793679636,0.14863363954799577,0.045187900204462804,0.0861506366010108,-0.06696028433216256,-0.01491915213403955,5.2716290608496226e-05,5.2717852063743994e-05,0.015663234594106814,-0.11515130786229634,-0.07722936574144695,-0.05424666977359257,-0.1949975589608275,-0.12061487291223935,-0.011176184637513726,0.018397985422365183,-0.06463017228601636,-0.03416015631430555,-0.01771267364445473,0.20000560656863464,0.047657644090434714,0.201850676739932,0.05840964999421381,0.03760098150551456,0.10340455216908329,-0.07876410826861605,-0.26516552157961504,0.14412954510643558,-0.15055895080810616,0.20903499462223046,0.2789647185828582,0.26913569977897817,0.2770760450405478,-0.15610218384060007,0.1559752159068142,0.12968687642512114,-0.08238384597153013,0.11394471656569123,0.06486931696443698,-0.16284133282656887,0.21451923757007932,-0.04218167106707199,-0.2420491685704097,-0.21458708403920052,0.24208260471164506,-0.19228334454583648,0.14135522433706446,-0.062011548165593566,-0.126310935212435,0.15453446568876292,0.03484578833384996,-0.08465961312128693,0.2113455676911302,0.1953441272043859,0.08599230019662331,,-0.09332462563028508,,0.05796010088361705,0.051661964796326294
